"chamber","campaign","leaf","light","pair_id","Photo","Cond","Ci","Trmmol","VpdL","id","leaflight","Month","temp","drydown"
"ch01","6","shade","low","k",9.726987466,0.054517689,101.3070571,0.557476755,1.032723641,"6- 1-shade-low","shade-low","Apr","ambient","drought"
"ch01","6","sun","high","k",8.928553282,0.050527891,106.7512968,0.657746934,1.311215356,"6- 1-sun-high","sun-high","Apr","ambient","drought"
"ch01","6","shade","low","k",9.015476656,0.064352779,164.2477398,0.674423781,1.061808496,"6- 1-shade-low","shade-low","Apr","ambient","drought"
"ch01","5","shade","low","c",9.435405216,0.081338759,198.8870976,1.11891616,1.404991814,"5- 1-shade-low","shade-low","Mar","ambient","drought"
"ch01","5","shade","low","c",9.450554396,0.08076598,197.2704887,1.106429065,1.399001648,"5- 1-shade-low","shade-low","Mar","ambient","drought"
"ch01","5","shade","low","c",9.481123478,0.080431871,195.8816005,1.096710952,1.39240367,"5- 1-shade-low","shade-low","Mar","ambient","drought"
"ch01","5","shade","low","c",9.535024618,0.08041516,194.7367433,1.088349315,1.382189249,"5- 1-shade-low","shade-low","Mar","ambient","drought"
"ch01","5","shade","low","c",9.551866877,0.080208507,193.9272817,1.082452555,1.378203423,"5- 1-shade-low","shade-low","Mar","ambient","drought"
"ch01","5","shade","low","c",9.545039143,0.080371645,194.4453468,1.080970835,1.373653412,"5- 1-shade-low","shade-low","Mar","ambient","drought"
"ch01","3","shade","low","v",12.35478305,0.212362812,288.0365931,2.20670112,1.10361018,"3- 1-shade-low","shade-low","Jan","ambient","control"
"ch01","3","shade","low","v",12.43453447,0.213841969,287.957528,2.211092276,1.098606829,"3- 1-shade-low","shade-low","Jan","ambient","control"
"ch01","3","shade","low","v",12.48508625,0.21547814,288.1915444,2.197756487,1.084232594,"3- 1-shade-low","shade-low","Jan","ambient","control"
"ch01","3","sun","high","v",16.22919969,0.159267795,205.7488215,2.822229036,1.849017953,"3- 1-sun-high","sun-high","Jan","ambient","control"
"ch01","3","sun","high","v",16.56683958,0.15952304,202.1222865,2.787937127,1.82397037,"3- 1-sun-high","sun-high","Jan","ambient","control"
"ch01","6","shade","low","k",9.759387437,0.054712998,101.2858099,0.556399307,1.027135076,"6- 1-shade-low","shade-low","Apr","ambient","drought"
"ch01","6","shade","low","k",9.799127689,0.054857915,100.8300149,0.555128416,1.022130535,"6- 1-shade-low","shade-low","Apr","ambient","drought"
"ch01","3","sun","high","v",15.63625715,0.141960698,194.6661566,2.455403084,1.795336317,"3- 1-sun-high","sun-high","Jan","ambient","control"
"ch01","6","shade","low","k",8.925730107,0.062264105,158.9879956,0.687413356,1.117418599,"6- 1-shade-low","shade-low","Apr","ambient","drought"
"ch01","6","shade","low","k",8.847613631,0.054798504,130.1407772,0.622881201,1.147499403,"6- 1-shade-low","shade-low","Apr","ambient","drought"
"ch01","6","sun","high","k",9.164814361,0.066736085,168.3105382,0.891054466,1.353035594,"6- 1-sun-high","sun-high","Apr","ambient","drought"
"ch01","6","sun","high","k",9.227279449,0.063500466,155.4492088,0.850449955,1.355688185,"6- 1-sun-high","sun-high","Apr","ambient","drought"
"ch01","3","shade","low","v",12.36219968,0.21319606,288.3732496,2.229524857,1.110940445,"3- 1-shade-low","shade-low","Jan","ambient","control"
"ch01","6","sun","high","k",9.246701524,0.061928294,149.0568185,0.830301125,1.356455819,"6- 1-sun-high","sun-high","Apr","ambient","drought"
"ch01","6","sun","high","k",9.276180686,0.060753819,143.6426473,0.817737671,1.36115433,"6- 1-sun-high","sun-high","Apr","ambient","drought"
"ch01","6","sun","high","k",9.367438622,0.060081253,138.4477419,0.808832254,1.361061126,"6- 1-sun-high","sun-high","Apr","ambient","drought"
"ch01","6","sun","high","k",9.29471919,0.059667868,138.6902801,0.802214322,1.359063627,"6- 1-sun-high","sun-high","Apr","ambient","drought"
"ch01","6","sun","high","k",9.340003388,0.059045762,134.8008439,0.795195154,1.361033154,"6- 1-sun-high","sun-high","Apr","ambient","drought"
"ch01","3","sun","high","v",16.48921628,0.156687682,200.1390427,2.72129588,1.811042787,"3- 1-sun-high","sun-high","Jan","ambient","control"
"ch01","3","sun","high","v",16.18580702,0.151452024,198.4204274,2.617622956,1.799481789,"3- 1-sun-high","sun-high","Jan","ambient","control"
"ch01","3","sun","high","v",15.91912765,0.144951575,194.5654123,2.515152925,1.802788199,"3- 1-sun-high","sun-high","Jan","ambient","control"
"ch01","6","sun","high","k",9.283712009,0.05706649,127.8598313,0.765008218,1.353752579,"6- 1-sun-high","sun-high","Apr","ambient","drought"
"ch01","6","shade","low","k",9.56550623,0.052280974,94.37144577,0.548202437,1.058156801,"6- 1-shade-low","shade-low","Apr","ambient","drought"
"ch01","6","shade","low","k",9.303134919,0.049061075,84.37824539,0.538446827,1.106136928,"6- 1-shade-low","shade-low","Apr","ambient","drought"
"ch01","6","shade","low","k",9.057334724,0.05156922,107.1680841,0.57825052,1.130906652,"6- 1-shade-low","shade-low","Apr","ambient","drought"
"ch01","6","shade","low","k",9.219147479,0.049854374,92.03346687,0.553288577,1.118748028,"6- 1-shade-low","shade-low","Apr","ambient","drought"
"ch01","6","sun","high","k",9.304936235,0.057445021,128.8926349,0.771389354,1.356242279,"6- 1-sun-high","sun-high","Apr","ambient","drought"
"ch01","6","sun","high","k",9.345636481,0.058525049,132.4152898,0.788176864,1.360757633,"6- 1-sun-high","sun-high","Apr","ambient","drought"
"ch01","6","shade","low","k",9.385693659,0.048805623,79.8701471,0.529703901,1.093823571,"6- 1-shade-low","shade-low","Apr","ambient","drought"
"ch01","6","shade","low","k",9.534654681,0.050460889,85.00105663,0.533206634,1.065673484,"6- 1-shade-low","shade-low","Apr","ambient","drought"
"ch01","6","sun","high","k",9.374816243,0.058005404,129.349807,0.780486622,1.359280925,"6- 1-sun-high","sun-high","Apr","ambient","drought"
"ch01","6","sun","high","k",9.345957893,0.057880975,129.6648991,0.776936344,1.355942692,"6- 1-sun-high","sun-high","Apr","ambient","drought"
"ch02","1","sun","high","ee",16.82460768,0.162777067,186.1290359,1.796299109,1.158749286,"1- 2-sun-high","sun-high","Oct","elevated","control"
"ch02","1","sun","high","ee",16.94034318,0.164625224,186.5527699,1.76572569,1.127051183,"1- 2-sun-high","sun-high","Oct","elevated","control"
"ch02","4","sun","high","n",18.82303418,0.220169569,224.7700552,3.807509989,1.813191621,"4- 2-sun-high","sun-high","Feb","elevated","control"
"ch02","5","shade","low","d",10.48541682,0.199392223,296.689231,2.929737572,1.544246903,"5- 2-shade-low","shade-low","Mar","elevated","control"
"ch02","5","shade","low","d",10.45730777,0.200483593,297.3879477,2.942524515,1.543107789,"5- 2-shade-low","shade-low","Mar","elevated","control"
"ch02","1","sun","high","ee",16.98984101,0.168424741,189.5777379,1.788370907,1.117079268,"1- 2-sun-high","sun-high","Oct","elevated","control"
"ch02","1","shade","low","ee",9.727949108,0.078668868,172.2022152,0.898454007,1.165372911,"1- 2-shade-low","shade-low","Oct","elevated","control"
"ch02","1","shade","low","ee",9.829057222,0.080028646,173.3695606,0.871381115,1.111854107,"1- 2-shade-low","shade-low","Oct","elevated","control"
"ch02","4","sun","high","n",18.86043639,0.221429653,225.1670319,3.81783558,1.80843955,"4- 2-sun-high","sun-high","Feb","elevated","control"
"ch02","4","shade","low","n",10.60929792,0.202486041,296.4512799,3.570685426,1.837035621,"4- 2-shade-low","shade-low","Feb","elevated","control"
"ch02","4","shade","low","n",10.84917167,0.204152103,294.7807566,3.552617853,1.814200739,"4- 2-shade-low","shade-low","Feb","elevated","control"
"ch02","4","shade","low","n",10.9507892,0.205253798,294.1954655,3.558519614,1.808230396,"4- 2-shade-low","shade-low","Feb","elevated","control"
"ch02","4","shade","low","n",11.1730253,0.222350306,298.694044,4.010412992,1.890043187,"4- 2-shade-low","shade-low","Feb","elevated","control"
"ch02","4","shade","low","n",11.13705721,0.223336981,299.2919074,4.021049488,1.8873179,"4- 2-shade-low","shade-low","Feb","elevated","control"
"ch02","5","shade","low","d",10.4546494,0.197439379,296.2073145,2.885915197,1.535307703,"5- 2-shade-low","shade-low","Mar","elevated","control"
"ch02","1","sun","high","ee",16.69456698,0.159838366,184.6025067,1.822361547,1.195874648,"1- 2-sun-high","sun-high","Oct","elevated","control"
"ch02","2","shade","low","bb",9.301322185,0.161958801,275.5951226,2.374467246,1.509602201,"2- 2-shade-low","shade-low","Dec","elevated","control"
"ch02","2","shade","low","bb",9.306070361,0.163895993,276.7755226,2.405422741,1.512278605,"2- 2-shade-low","shade-low","Dec","elevated","control"
"ch02","5","shade","low","d",10.49631506,0.200835788,297.211313,2.95271353,1.545879317,"5- 2-shade-low","shade-low","Mar","elevated","control"
"ch02","5","shade","low","d",10.45811204,0.201668866,297.9016378,2.969160203,1.548412727,"5- 2-shade-low","shade-low","Mar","elevated","control"
"ch02","5","shade","low","d",10.50679304,0.202408062,297.6722429,2.982381764,1.54997863,"5- 2-shade-low","shade-low","Mar","elevated","control"
"ch02","1","shade","low","ee",9.805522752,0.081451088,177.3320813,0.857469293,1.075759501,"1- 2-shade-low","shade-low","Oct","elevated","control"
"ch02","1","shade","low","ee",9.88270185,0.084619835,182.7744507,0.899872576,1.087562201,"1- 2-shade-low","shade-low","Oct","elevated","control"
"ch02","2","sun","high","bb",16.82539738,0.229686574,228.9343238,4.0877996,1.874491992,"2- 2-sun-high","sun-high","Dec","elevated","control"
"ch02","4","shade","low","n",11.15444594,0.221589396,298.5885872,3.995114108,1.88887431,"4- 2-shade-low","shade-low","Feb","elevated","control"
"ch02","5","shade","low","d",10.54536001,0.207459288,299.2781455,3.057458686,1.552594745,"5- 2-shade-low","shade-low","Mar","elevated","control"
"ch02","4","shade","low","n",10.94087601,0.203348723,293.4990034,3.565473073,1.827497941,"4- 2-shade-low","shade-low","Feb","elevated","control"
"ch02","4","shade","low","n",10.94654253,0.205963571,294.6152396,3.560504306,1.803630515,"4- 2-shade-low","shade-low","Feb","elevated","control"
"ch02","5","shade","low","d",10.51499502,0.199412186,296.4902302,2.905295684,1.531339152,"5- 2-shade-low","shade-low","Mar","elevated","control"
"ch02","4","sun","high","n",18.54843106,0.209491927,220.3195727,3.757141456,1.873825248,"4- 2-sun-high","sun-high","Feb","elevated","control"
"ch02","4","sun","high","n",18.57521546,0.210998043,221.061406,3.756346247,1.861070391,"4- 2-sun-high","sun-high","Feb","elevated","control"
"ch02","2","shade","low","bb",9.274982948,0.166089822,278.3073088,2.462062424,1.528539645,"2- 2-shade-low","shade-low","Dec","elevated","control"
"ch02","2","shade","low","bb",9.280453765,0.168045593,279.284666,2.519974698,1.547147557,"2- 2-shade-low","shade-low","Dec","elevated","control"
"ch02","2","sun","high","bb",16.31808639,0.219926126,228.6307681,4.160993887,1.984196695,"2- 2-sun-high","sun-high","Dec","elevated","control"
"ch02","5","shade","low","d",10.55444387,0.203717799,297.7642757,3.000021734,1.54978411,"5- 2-shade-low","shade-low","Mar","elevated","control"
"ch02","5","shade","low","d",10.53544823,0.204650461,298.2879359,3.014342686,1.550544122,"5- 2-shade-low","shade-low","Mar","elevated","control"
"ch02","5","shade","low","d",10.52619189,0.205511946,298.7184416,3.02773968,1.551334492,"5- 2-shade-low","shade-low","Mar","elevated","control"
"ch02","5","shade","low","d",10.55243459,0.206523197,298.8222634,3.042840751,1.551884217,"5- 2-shade-low","shade-low","Mar","elevated","control"
"ch02","4","sun","high","n",18.43207295,0.210658376,221.7572461,3.87022744,1.919516131,"4- 2-sun-high","sun-high","Feb","elevated","control"
"ch02","4","sun","high","n",18.43734949,0.209786732,221.2600708,3.834390552,1.909339405,"4- 2-sun-high","sun-high","Feb","elevated","control"
"ch02","4","sun","high","n",18.44553374,0.208926052,220.7088174,3.794245604,1.896839279,"4- 2-sun-high","sun-high","Feb","elevated","control"
"ch02","4","sun","high","n",18.58449327,0.2094863,219.9743417,3.76933633,1.879883227,"4- 2-sun-high","sun-high","Feb","elevated","control"
"ch02","5","sun","high","d",17.87426309,0.194782437,215.7884523,3.756699695,2.028906724,"5- 2-sun-high","sun-high","Mar","elevated","control"
"ch02","4","shade","low","n",10.99107343,0.203589785,293.1202993,3.587315445,1.83667843,"4- 2-shade-low","shade-low","Feb","elevated","control"
"ch02","4","sun","high","n",18.6327875,0.212067371,221.342985,3.756052019,1.852265398,"4- 2-sun-high","sun-high","Feb","elevated","control"
"ch02","4","sun","high","n",18.68628061,0.213747165,221.9372508,3.756576794,1.839054486,"4- 2-sun-high","sun-high","Feb","elevated","control"
"ch02","4","sun","high","n",18.73897792,0.214624072,222.1008011,3.760835888,1.834109595,"4- 2-sun-high","sun-high","Feb","elevated","control"
"ch02","2","sun","high","bb",16.63588215,0.225445081,228.4666526,4.15162559,1.935276376,"2- 2-sun-high","sun-high","Dec","elevated","control"
"ch02","2","sun","high","bb",16.77650238,0.227751383,228.7289232,4.104068418,1.895971859,"2- 2-sun-high","sun-high","Dec","elevated","control"
"ch02","2","sun","high","bb",16.84422518,0.228462289,228.9801203,4.085013538,1.88214743,"2- 2-sun-high","sun-high","Dec","elevated","control"
"ch02","4","sun","high","n",18.45047073,0.210625715,221.5094985,3.909997064,1.939119786,"4- 2-sun-high","sun-high","Feb","elevated","control"
"ch02","5","sun","high","d",17.86454214,0.193945234,215.414176,3.718809274,2.016982674,"5- 2-sun-high","sun-high","Mar","elevated","control"
"ch02","5","sun","high","d",17.82517278,0.193629311,215.5004291,3.734160616,2.028267609,"5- 2-sun-high","sun-high","Mar","elevated","control"
"ch02","5","sun","high","d",17.86007865,0.194189367,215.6344887,3.741927996,2.026716171,"5- 2-sun-high","sun-high","Mar","elevated","control"
"ch02","5","sun","high","d",17.82866241,0.194235878,215.8509309,3.75045225,2.030836956,"5- 2-sun-high","sun-high","Mar","elevated","control"
"ch02","1","sun","high","ee",16.42236254,0.15736812,185.1942402,1.844055604,1.227928941,"1- 2-sun-high","sun-high","Oct","elevated","control"
"ch02","2","shade","low","bb",9.270083231,0.160312975,274.8240026,2.350131994,1.508527634,"2- 2-shade-low","shade-low","Dec","elevated","control"
"ch02","3","sun","high","u",9.288046767,0.068083488,165.7582534,1.722984252,2.515467479,"3- 2-sun-high","sun-high","Jan","elevated","control"
"ch02","3","sun","high","u",9.55966386,0.069826884,164.6605463,1.726904207,2.459815494,"3- 2-sun-high","sun-high","Jan","elevated","control"
"ch02","3","sun","high","u",9.811416135,0.070059327,159.3915614,1.664503601,2.364004804,"3- 2-sun-high","sun-high","Jan","elevated","control"
"ch02","4","sun","high","n",18.67331122,0.216364954,223.7298266,3.774082731,1.826789229,"4- 2-sun-high","sun-high","Feb","elevated","control"
"ch02","4","sun","high","n",18.77115929,0.217302191,223.4383208,3.781909966,1.823184938,"4- 2-sun-high","sun-high","Feb","elevated","control"
"ch02","4","sun","high","n",18.8605838,0.218725983,223.551167,3.79239721,1.817128493,"4- 2-sun-high","sun-high","Feb","elevated","control"
"ch02","5","sun","high","d",17.88271433,0.193057069,214.561232,3.704226284,2.017777372,"5- 2-sun-high","sun-high","Mar","elevated","control"
"ch02","3","shade","low","u",10.66024621,0.245513782,311.8716976,3.6578354,1.569854003,"3- 2-shade-low","shade-low","Jan","elevated","control"
"ch02","3","shade","low","u",10.57635494,0.239101607,310.5603977,3.672864716,1.615018445,"3- 2-shade-low","shade-low","Jan","elevated","control"
"ch02","3","shade","low","u",10.55050324,0.237473943,310.081014,3.71755335,1.644694722,"3- 2-shade-low","shade-low","Jan","elevated","control"
"ch02","1","shade","low","ee",9.942576744,0.087603214,187.6998804,0.944211733,1.102953086,"1- 2-shade-low","shade-low","Oct","elevated","control"
"ch02","5","shade","low","d",10.4325836,0.194323971,295.1286848,2.859768459,1.544130658,"5- 2-shade-low","shade-low","Mar","elevated","control"
"ch02","5","shade","low","d",10.46428306,0.195664824,295.3715071,2.87200581,1.540835901,"5- 2-shade-low","shade-low","Mar","elevated","control"
"ch02","6","sun","high","l",8.223268206,0.07639688,215.1880727,1.410697699,1.867153313,"6- 2-sun-high","sun-high","Apr","elevated","control"
"ch02","6","sun","high","l",8.244465761,0.076551766,215.0899463,1.41263352,1.866042268,"6- 2-sun-high","sun-high","Apr","elevated","control"
"ch02","6","sun","high","l",8.236741228,0.076505964,215.111748,1.414746486,1.869900496,"6- 2-sun-high","sun-high","Apr","elevated","control"
"ch02","3","sun","high","u",10.09008027,0.073405831,163.7819164,1.579359257,2.145605929,"3- 2-sun-high","sun-high","Jan","elevated","control"
"ch02","3","sun","high","u",10.29303733,0.076576982,168.2635036,1.600267788,2.086350057,"3- 2-sun-high","sun-high","Jan","elevated","control"
"ch02","3","shade","low","u",10.86693958,0.242704095,309.2927939,3.652787266,1.583931556,"3- 2-shade-low","shade-low","Jan","elevated","control"
"ch02","3","shade","low","u",10.66874358,0.244762878,311.1988815,3.734117329,1.606235439,"3- 2-shade-low","shade-low","Jan","elevated","control"
"ch02","6","shade","low","l",10.48280256,0.158010826,274.3268759,2.593730735,1.705476002,"6- 2-shade-low","shade-low","Apr","elevated","control"
"ch02","6","shade","low","l",10.52006624,0.156698827,273.0764249,2.580897403,1.710551831,"6- 2-shade-low","shade-low","Apr","elevated","control"
"ch02","6","shade","low","l",10.55688257,0.156694899,272.7262833,2.56925029,1.703029345,"6- 2-shade-low","shade-low","Apr","elevated","control"
"ch02","6","shade","low","l",10.51856646,0.157217627,273.6044656,2.563904643,1.694273087,"6- 2-shade-low","shade-low","Apr","elevated","control"
